#OTU ID	FR-026	FR-027	FR-030	FR-039	FR-040	FR-052	FR-053	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-166	FR-169	FR-170	FR-173	FR-187	FR-194	FR-198	FR-200	FR-208	FR-212	FR-213	FR-214	FR-215	FR-221	FR-223	FR-229	FR-276	FR-281	FR-294	FR-298	FR-302	FR-305	FR-316	FR-328	FR-344	FR-349	FR-390	FR-393	FR-399	FR-400	FR-414	FR-419	FR-430	FR-450	FR-451	FR-459	FR-460	FR-496	FR-500	FR-503	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-817	FR-820	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835
k__._.p__._.c__._.o__._.f__._.g__	35	36	51	64	83	92	37	48	91	47	32	68	21	73	71	26	44	29	15	149	52	95	341	26	115	36	52	36	20	42	24	21	40	57	43	29	44	25	35	84	67	62	30	51	79	47	33	54	40	45	51	20	24	18	23	23	24	31	35	55	27	29	48	33	22	37	24	140	24	19	26	24	91	39	23	60	84	28	44	53	26	35	25	32	57	33	30	26	183	34	24	33	40	36	36	41	30	56	42	37	38	24	86	16	45	37	28	29	32	44	36	50	75	40	30	32
k__Archaea._.p__Euryarchaeota._.c__Methanobacteria._.o__Methanobacteriales._.f__Methanobacteriaceae._.g__Methanobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	0	0
k__Archaea._.p__Euryarchaeota._.c__Methanobacteria._.o__Methanobacteriales._.f__Methanobacteriaceae._.g__Methanobrevibacter	2	303	0	190	28	1	23	7	55	723	97	1	17	0	0	1	0	0	1104	1	0	1	57	0	20	100	0	3860	1201	1	88	183	310	0	1098	935	2	0	0	47	281	385	1	10	0	3	0	0	0	307	135	715	329	0	0	344	14	358	559	0	2	0	3	27	170	3871	0	85	0	0	0	0	2	558	1	0	331	2650	1059	3	1696	297	0	76	0	0	0	0	44	653	0	0	3	604	3	134	0	2237	941	0	310	0	2213	1	0	82	0	0	0	2	0	0	11	257	18	3
k__Archaea._.p__Euryarchaeota._.c__Methanobacteria._.o__Methanobacteriales._.f__Methanobacteriaceae._.g__Methanosphaera	0	0	0	0	3	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	43	0	0	0	273	0	0	3	0	76	0	0	0	0	0	0	0	0	0	109	16	0	12	0	0	0	0	50	108	0	0	0	0	0	54	0	0	2	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	0	0	0	0	0	0
k__Archaea._.p__Euryarchaeota._.c__Thermoplasmata._.o__Methanomassiliicoccales._.f__Methanomassiliicoccaceae._.g__Methanomassiliicoccus	2	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	95	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	43	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	72	3	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__._.c__._.o__._.f__._.g__	87	112	143	210	302	210	60	141	309	168	244	231	93	218	200	78	142	64	113	1092	160	254	1839	121	320	123	120	103	65	125	81	68	85	160	382	107	91	112	188	158	115	208	125	152	184	266	163	127	118	126	178	88	100	86	73	163	76	107	86	197	97	116	101	64	86	197	63	348	155	46	65	52	256	130	47	113	280	113	138	187	152	518	51	88	142	107	179	94	473	273	295	68	124	481	103	205	241	241	244	97	115	113	422	46	160	324	80	96	77	109	109	141	183	179	84	64
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Actinomycetaceae._.g__Actinomyces	0	0	0	0	0	0	0	0	0	1	0	2	1	6	0	0	5	2	11	0	2	2	0	0	2	0	0	0	0	0	4	0	0	0	0	0	1	1	4	4	6	3	13	4	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	3	0	0	0	3	1	1	1	0	0	2	0	12	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	3	1	8	1	0	2	0	0	0	0	7	0	0	0	1	2	0	12	0	30	2	6	0	3	11	10
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Actinomycetaceae._.g__Varibaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Brevibacteriaceae._.g__Brevibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Corynebacteriaceae._.g__Corynebacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	4	2	3	28	0	0	0	0	1	0	1	0	0	0	0	0	0	18	0	1	0	1	7	4	0	7	1	0	0	0	0	1	2	0	0	2	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	8	0	0	4	1	0	2	1	1	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Dermabacteraceae._.g__Brachybacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Geodermatophilaceae._.g__Geodermatophilus	1	0	1	1	0	1	0	0	0	0	1	6	3	3	0	1	0	0	1	3	3	0	1	2	5	0	2	2	0	7	7	0	2	0	0	0	1	0	7	0	4	1	5	20	3	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	1	0	1	1	2	1	3	0	1	0	0	1	1	1	3	15	11	17	17	9	26	6
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Micrococcaceae._.g__Kocuria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Micrococcaceae._.g__Micrococcus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Micrococcaceae._.g__Nesterenkonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Micrococcaceae._.g__Rothia	0	1	0	1	0	0	0	0	6	0	2	0	0	6	1	0	7	0	1	0	0	0	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	1	0	0	0	0	0	0	1	0	0	10	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	2	0	0	0	1	9	24	1	0	0	0	1	0	0	0	0	7	0	26	0	0	4	0	0	0	0	10
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Actinomycetales._.f__Promicromonosporaceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Bifidobacteriales._.f__Bifidobacteriaceae._.g__Alloscardovia	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	8	1	0	0	41	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	5	0	0	1	39
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Bifidobacteriales._.f__Bifidobacteriaceae._.g__Bifidobacterium	2	0	3	1	10	5	47	0	2	72	229	2511	53	109	0	12	11	2441	1087	6	46	12	37	3	112	8	251	87	1	2	41	0	46	0	885	9	94	1376	5	816	0	15	41	466	0	52	8	23	800	42	184	0	0	0	0	51	0	111	11	6	0	69	9	122	2	538	89	3	6	155	21	6	0	21	67	11	1	29	18	602	135	72	15	20	99	2	257	0	2	11	42	98	588	26	1	368	0	35	117	18	28	6	38	9	5	0	188	86	555	9	1	649	6	24	250	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Bifidobacteriales._.f__Bifidobacteriaceae._.g__Scardovia	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Coriobacteriales._.f__Coriobacteriaceae._.g__	0	4	20	0	0	10	1	0	0	37	15	87	0	196	71	12	0	21	229	6	50	0	0	12	3	5	0	0	5	0	65	41	3	42	5	3	6	29	18	6	109	15	0	74	0	0	3	0	164	2	3	5	0	0	0	3	1	63	1	13	2	7	0	2	1	24	42	0	89	10	1	0	11	45	1	20	30	0	3	71	156	10	0	2	0	5	35	24	2	8	23	0	9	31	14	10	14	6	0	0	72	28	1	10	0	3	24	0	1	5	0	45	2	2	0	13
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Coriobacteriales._.f__Coriobacteriaceae._.g__Atopobium	0	0	3	0	0	0	0	0	0	0	1	0	0	11	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	6	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	1	0	1
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Coriobacteriales._.f__Coriobacteriaceae._.g__Eggerthella	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	1	24	0	0	9	0	0	1	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Coriobacteriales._.f__Coriobacteriaceae._.g__Gordonibacter	0	1	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	7	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	26	0	1	0	0	0	0	0
k__Bacteria._.p__Actinobacteria._.c__Actinobacteria._.o__Coriobacteriales._.f__Coriobacteriaceae._.g__Olsenella	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	101	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	22	0	0	0	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__._.o__._.f__._.g__	0	2	22	1	0	0	0	0	0	9	0	0	0	0	1	5	0	0	0	2	0	0	0	0	16	0	0	2	10	3	0	5	0	0	12	0	0	0	0	4	0	2	0	0	0	3	0	0	0	0	18	0	3	0	0	14	4	0	0	2	0	1	29	2	5	10	0	41	4	0	0	0	0	0	1	0	6	17	10	0	0	0	0	0	1	0	0	0	0	5	17	0	0	18	0	0	0	0	32	0	0	0	0	0	0	15	0	0	0	0	0	0	0	10	0	0
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__._.g__	0	1	0	0	164	1	0	0	0	12	0	0	45	1	0	6	20	0	0	1	0	3	0	1	0	9	0	0	0	0	4	0	29	0	1	24	2	0	9	23	0	0	0	0	0	6	0	0	0	3	2	8	2	0	0	3	9	0	0	0	1	14	3	1	0	1	0	1	1	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	2	0	0	4	0	3	0	7	3	0	6	7	396	0	0	0	0	5	0	1	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Bacteroidaceae._.g__Anaerorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Bacteroidaceae._.g__Bacteroides	1920	2786	4090	2085	7955	3512	3323	5189	4809	1633	356	14	2818	13	127	1576	1011	12	35	1883	17	10549	3246	2304	1491	1844	3770	1628	165	13342	2652	3352	3157	52	2306	2461	4691	404	7209	90	452	1780	136	1760	14865	3942	251	4211	5655	2194	1435	1673	1303	319	2391	7041	3004	2265	1689	2087	5764	12299	5172	2388	1350	2088	4332	4829	1830	325	123	7261	2033	12	758	92	1602	4078	417	121	508	356	4191	739	25	5896	2151	17104	933	5771	906	882	342	1769	326	193	13079	153	5377	7662	3637	558	1754	6797	3984	2075	2749	513	907	1929	6287	3851	10404	481	2367	804
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Bacteroidales_incertae_sedis._.g__Phocaeicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	15	0	0	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Marinilabiaceae._.g__Anaerophaga	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	1	13	0	0	0	0	0	0	0	0	0	64
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Porphyromonadaceae._.g__	0	1	3	3	1	0	4	0	11	2	0	0	76	0	2	3	54	0	2	0	0	2	0	0	0	3	0	30	0	0	1	17	38	0	0	0	0	0	185	0	0	7	0	0	0	46	3	0	0	1	19	4	64	0	7	59	26	24	0	11	0	0	6	0	8	0	0	15	13	0	0	0	10	0	7	1	20	67	0	0	0	0	0	22	0	0	0	9	5	245	0	0	1	1	0	0	1	9	19	4	2	22	9	0	0	1	0	0	0	0	2	0	5	45	0	0
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Porphyromonadaceae._.g__Barnesiella	0	8	65	27	66	4	6	11	15	11	8	0	14	0	0	74	4	0	3	16	0	46	119	80	5	30	53	9	20	0	158	51	26	0	7	34	18	11	1350	15	0	24	0	2	128	55	7	2	0	76	127	16	7	0	97	36	153	55	38	101	90	2	30	0	21	166	5	9	25	1	0	0	18	0	6	0	23	144	1	0	0	6	0	2	0	34	59	55	1	80	20	1	22	308	4	0	245	1	21	0	129	42	15	21	8	42	2	0	0	5	33	48	263	1	0	13
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Porphyromonadaceae._.g__Butyricimonas	2	5	0	2	5	0	5	1	23	8	1	0	7	0	0	31	7	0	4	0	0	2	0	7	2	28	0	81	3	19	21	13	6	0	17	19	4	0	12	2	0	7	0	0	61	47	8	0	12	3	1	5	13	0	0	0	48	0	1	8	1	71	37	0	3	0	0	9	17	0	0	0	1	1	3	0	0	10	1	0	3	0	14	1	0	4	6	11	1	26	0	0	0	142	2	2	176	1	18	0	12	6	11	1	0	65	1	1	4	1	56	25	3	5	6	1
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Porphyromonadaceae._.g__Odoribacter	13	8	42	33	66	8	3	24	31	10	4	0	10	0	1	79	5	0	2	18	0	16	12	18	2	40	14	16	1	0	35	21	7	0	46	41	11	1	43	1	0	7	0	13	34	108	0	1	63	10	61	15	43	0	244	61	38	42	10	46	40	76	56	2	10	58	0	88	24	4	1	0	8	0	2	1	20	33	6	0	2	4	0	3	0	5	8	104	62	129	14	3	7	55	4	1	0	0	17	19	16	5	14	34	33	198	0	1	0	79	23	19	62	9	2	1
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Porphyromonadaceae._.g__Parabacteroides	42	54	526	96	311	389	82	205	193	55	90	0	297	0	4	124	63	0	4	17	0	78	42	13	34	153	6	207	3	58	245	115	195	6	44	183	48	8	285	9	2	52	1	20	103	207	23	7	22	16	75	131	151	16	50	335	389	95	250	138	494	260	225	38	44	851	304	732	34	2	8	58	55	0	8	1	43	45	12	1	22	98	177	45	0	0	181	168	187	90	57	4	0	246	10	2	344	130	177	295	210	240	475	131	147	48	146	0	42	0	148	108	274	48	4	35
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Porphyromonadaceae._.g__Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	151	0	0	0	0	1	23	0	12	0	27	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	291	0	0	0	2	0	0	4	0	0	0	0	0	33	0	1	39	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Bacteroidetes._.c__Bacteroidia._.o__Bacteroidales._.f__Prevotellaceae._.g__	0	10	6	9	0	0	1	1	0	23	0	0	331	0	0	120	12	0	5	14	0	1	0	0	1	57	0	99	7	0	33	0	365	0	0	235	0	16	38	79	0	0	0	0	15	40	59	0	0	9	1	51	9	2	0	0	32	0	0	0	51	74	71	0	0	151	0	0	0	0	0	0	0	0	4	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	1	4	0	89	24	0	28	45	8	0	0	0	0	9	0	0	67	0	5
