#OTU ID	ER0022	ER0029	ER0023	ER0006	ER0014	ER0009	ER0226	ER0225	ER0222	ER0019	ER0020	ER0050	ER0071	ER0033	ER0060	ER0061	ER0066	ER0068	ER0003	ER0039	ER0072	ER0013	ER0010	ER0057	ER0008	ER0059	ER0051	ER0049	ER0032	ER0047	ER0012	ER0018	ER0055	ER0016	ER0043	ER0040	ER0058	ER0004	ER0044	ER0054	ER0005	ER0063	ER0007	ER0062	ER0045	ER0046	ER0017	ER0065	ER0035	ER0113	ER0097	ER0081	ER0096	ER0098	ER0086	ER0087	ER0090	ER0075	ER0120	ER0080	ER0116	ER0085	ER0101	ER0078	ER0112	ER0084	ER0073	ER0100	ER0082	ER0095	ER0119	ER0105	ER0109	ER0114	ER0077	ER0118	ER0131	ER0171	ER0140	ER0144	ER0142	ER0167	ER0169	ER0168	ER0145	ER0147	ER0121	ER0170	ER0150	ER0133	ER0165	ER0166	ER0139	ER0148	ER0163	ER0146	ER0151	ER0123	ER0128	ER0138	ER0124	ER0159	ER0130	ER0152	ER0132	ER0181	ER0190	ER0176	ER0191	ER0180	ER0215	ER0208	ER0192	ER0194	ER0182	ER0196	ER0189	ER0206	ER0200	ER0203	ER0207	ER0213	ER0199	ER0195	ER0209	ER0210	ER0186	ER0185	ER0197	ER0211	ER0201	ER0220	ER0270	ER0280	ER0236	ER0251	ER0294	ER0278	ER0260	ER0277	ER0234	ER0279	ER0244	ER0271	ER0263	ER0238	ER0261	ER0249	ER0289	ER0243	ER0245	ER0275	ER0247	ER0237	ER0240	ER0241	ER0233	ER0272	ER0291	ER0266	ER0420	ER0348	ER0369	ER0474	ER0415	ER0510	ER0419	ER0344	ER0417	ER0358	ER0391	ER0410	ER0340	ER0491	ER0495	ER0173	ER0488	ER0381	ER0377	ER0380	ER0364	ER0460	ER0379	ER0490	ER0481	ER0324	ER0326	ER0325	ER0336	ER0323	ER0431-1A	ER0172	ER0024	ER0069	ER0030	ER0015	ER0002	ER0219	ER0021	ER0052	ER0042	ER0001	ER0031
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	25	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	17	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Peptoniphilus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XI._.g__Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XIII._.g__Anaerovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	7	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	3	5	0	0	2	0	0	0	0	4	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	2	4	0	0	1	0	0	0	5	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Clostridiales_Incertae_Sedis_XIII._.g__Mogibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Eubacteriaceae._.g__Acetobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Eubacteriaceae._.g__Eubacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	1	0	0	3	0	0	10	2	3	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Gracilibacteraceae._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__	4	13	13	12	1	134	67	20	30	25	1	0	17	12	26	0	0	0	11	2	7	1	170	1	0	38	1	90	3	9	23	38	14	34	24	72	22	37	3	3	52	1	1	121	35	39	11	20	2	2	2	5	0	0	130	83	3	0	75	0	3	3	1	30	5	1	1	31	2	34	26	0	16	25	19	8	8	0	9	0	13	6	40	0	13	70	4	4	6	5	0	16	11	10	23	4	78	53	28	55	53	21	98	20	105	29	31	9	30	44	4	35	188	1	170	1	23	4	0	6	10	50	0	41	61	13	2	0	0	6	48	81	67	208	35	3	88	64	78	107	5	78	3	36	3	89	24	179	48	27	78	89	155	105	22	69	13	4	144	101	14	8	19	22	31	6	20	24	0	43	0	24	15	151	19	1	6	68	157	35	22	189	114	44	14	76	13	146	71	38	30	19	0	1	0	0	19	24	101	36	1	1	33
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Anaerostipes	0	0	0	0	0	1	31	0	0	0	14	0	3	1	0	0	0	0	0	0	4	1	4	0	1	6	0	9	0	0	1	19	0	0	5	86	0	3	1	0	0	0	0	4	0	1	0	12	0	0	1	0	0	0	1	1	0	0	1	0	0	4	0	1	5	0	0	0	0	8	5	0	9	5	0	0	0	0	5	0	0	0	1	0	3	4	0	0	0	0	0	0	6	0	1	0	4	40	2	28	4	0	12	10	58	68	1	0	3	0	2	11	8	2	49	0	3	3	0	1	0	7	0	0	0	8	0	0	0	28	81	9	29	42	9	0	8	24	3	23	0	7	0	4	0	0	2	19	7	30	7	10	1	4	3	1	0	0	11	12	0	0	1	0	1	0	2	0	0	2	0	0	3	2	2	1	1	1	0	7	0	15	2	0	0	2	0	0	2	3	1	15	0	0	0	0	0	7	2	1	0	0	2
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Blautia	0	0	4	10	1	44	22	11	5	3	16	0	6	7	18	0	0	0	7	0	3	0	8	0	1	12	0	21	0	0	21	73	1	26	9	16	0	4	24	0	1	0	0	13	4	28	1	11	0	0	0	0	0	0	51	7	0	0	18	1	3	40	0	2	5	0	0	26	1	8	41	5	23	23	0	0	0	0	5	0	12	1	11	0	0	20	0	0	0	1	0	11	9	6	10	13	39	21	17	27	7	3	46	29	212	17	36	0	14	29	15	18	31	2	32	1	26	3	0	1	7	49	0	9	105	15	17	0	0	42	60	48	48	73	15	0	24	49	29	64	0	49	14	24	48	20	10	66	19	32	23	55	66	14	53	10	0	1	10	35	77	0	18	31	12	1	1	4	0	5	2	20	7	14	12	0	19	28	13	20	45	110	57	10	12	39	4	17	26	48	17	86	1	0	0	0	8	18	24	3	0	6	1
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVa	0	9	2	1	7	9	3	6	1	18	9	0	116	28	9	9	0	0	4	86	6	16	43	94	0	46	0	8	41	3	6	10	18	21	76	35	45	8	35	23	2	3	8	18	35	6	43	10	65	3	1	24	0	16	6	16	7	3	36	1	7	1	9	44	85	5	0	12	5	24	153	2	19	10	66	217	40	0	24	1	16	58	4	0	173	16	5	27	0	69	0	59	13	13	7	12	26	26	21	27	8	12	9	8	9	13	33	109	12	30	79	2	75	2	193	1	9	20	4	41	2	21	2	3	11	8	3	0	0	124	12	41	41	6	17	1	10	8	16	11	9	5	24	2	209	4	13	37	7	19	13	165	8	36	3	24	1	10	27	52	8	53	96	6	0	10	50	37	12	46	2	11	6	11	7	1	8	8	11	42	143	35	20	23	2	30	12	10	16	20	35	7	66	0	2	0	95	27	11	6	14	3	5
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Clostridium_XlVb	0	0	0	0	0	1	0	0	0	0	0	0	1	4	0	4	0	0	0	0	0	0	3	0	0	1	0	5	0	0	0	3	2	7	0	4	0	3	0	0	13	0	0	2	2	0	0	0	0	0	0	0	0	0	3	1	0	0	14	0	2	0	0	22	1	0	0	7	0	10	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	4	0	0	3	0	0	0	4	0	0	0	0	6	0	1	9	3	0	0	0	0	4	0	0	0	0	0	1	0	23	0	2	0	0	0	2	0	0	10	0	3	0	0	0	0	0	1	12	0	1	0	1	2	0	3	0	0	0	1	0	1	9	7	0	0	1	0	0	0	0	0	0	0	2	0	0	0	7	42	0	0	1	0	0	2	0	5	9	4	4	0	0	1	10	1	1	0	11	15	0	0	3	1	8	0	6	0	0	0	0	0	0	4	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Coprococcus	0	2	11	17	0	7	0	8	8	0	2	0	0	3	0	0	0	0	0	0	0	0	5	0	0	1	0	7	0	0	5	3	0	0	0	1	0	5	2	0	10	0	0	18	0	0	0	2	0	0	0	0	0	0	21	0	1	0	11	0	0	1	0	0	1	0	0	13	2	12	0	0	0	10	0	0	0	0	2	0	0	0	0	0	0	5	3	0	4	3	0	1	1	0	1	4	0	18	2	3	5	0	0	4	13	8	9	0	1	0	0	7	3	0	9	0	1	0	0	2	13	26	0	3	0	2	0	0	0	0	3	6	21	31	4	0	4	23	18	52	0	15	0	9	0	15	1	4	0	12	7	1	3	4	3	0	0	0	4	7	0	0	2	17	0	0	8	0	0	3	1	1	0	7	3	0	17	27	14	7	0	3	2	17	17	7	2	8	8	4	8	2	0	0	0	0	0	0	7	3	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Dorea	0	0	5	1	0	7	1	7	4	3	10	0	7	1	0	1	0	0	12	0	2	0	5	0	0	39	0	11	0	0	12	12	0	1	0	0	0	3	18	0	2	2	0	4	1	2	1	1	0	1	0	0	0	0	7	0	0	0	28	0	0	0	0	5	0	0	0	3	0	0	1	1	0	1	0	0	5	0	0	0	4	0	9	0	0	37	0	0	0	2	0	1	1	0	0	0	2	22	9	0	35	3	2	1	28	10	1	0	5	0	0	26	7	5	0	0	2	0	0	3	11	73	0	42	0	5	0	0	0	1	13	1	7	3	1	0	1	10	8	41	0	6	1	2	0	1	10	3	4	2	8	0	5	0	2	0	0	0	8	1	0	0	0	9	0	4	3	3	0	7	0	4	6	3	3	0	1	0	6	3	1	30	6	2	3	10	0	4	7	4	6	0	0	0	0	0	0	0	3	8	0	0	3
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Howardella	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Lachnospiracea_incertae_sedis	0	73	1	7	137	174	271	104	80	17	28	0	16	18	1	14	0	0	31	0	18	3	56	8	0	5	1	49	1	29	3	62	5	18	27	172	3	11	2	0	76	2	125	174	14	27	1	15	8	3	0	25	0	1	37	21	4	1	8	0	0	7	3	0	6	0	14	18	0	68	21	6	3	20	11	40	1	24	5	0	1	2	17	0	10	3	1	75	0	2	0	11	14	5	13	0	13	73	30	43	20	7	65	13	135	162	15	16	111	2	0	330	35	4	54	0	48	4	0	4	98	80	0	47	0	4	1	0	0	16	48	1	80	131	61	0	72	147	95	204	0	197	5	45	96	76	5	77	15	36	25	18	308	28	30	4	0	11	28	39	16	0	6	16	8	1	40	30	1	1	11	3	49	84	5	0	76	64	33	97	18	43	130	16	7	32	5	74	76	62	68	30	0	0	0	1	8	0	67	36	3	20	17
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Oribacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Pseudobutyrivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Roseburia	0	0	0	0	0	5	4	6	21	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	17	0	10	0	0	2	16	0	3	0	4	0	5	0	0	14	0	0	29	8	0	0	1	0	0	0	0	0	0	54	13	0	0	22	5	0	1	0	5	7	0	0	9	0	19	16	1	0	2	0	0	0	0	3	0	0	3	20	0	4	6	1	0	1	1	0	3	3	0	1	1	6	21	2	21	0	10	5	9	51	14	5	1	9	0	0	12	16	1	0	0	3	0	0	1	0	10	0	11	1	0	1	0	0	36	5	10	8	19	0	0	12	14	8	39	0	12	1	8	0	34	0	4	5	11	5	1	39	4	1	1	0	0	1	93	0	0	0	8	0	0	1	1	0	0	0	1	28	42	4	0	0	22	12	17	0	0	9	7	3	17	4	13	43	4	3	1	0	0	0	0	0	15	34	14	0	2	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Lachnospiraceae._.g__Ruminococcus2	0	48	52	4	0	7	12	4	1	6	494	0	53	12	0	17	0	0	0	0	63	3	59	0	1	8	0	6	3	6	156	15	0	10	3	21	4	8	4	0	33	0	6	8	20	9	7	2	1	0	0	0	0	23	20	7	0	0	101	0	2	2	0	13	2	0	0	25	10	13	2	1	0	6	0	5	3	0	5	0	10	4	28	2	13	6	17	15	0	2	0	98	4	9	4	0	7	138	2	71	118	1	26	28	46	10	23	10	73	50	1	71	39	6	77	0	10	2	0	131	7	19	8	45	251	33	1	0	0	2	132	11	14	105	3	0	2	9	41	4	0	12	53	7	5	2	6	41	3	16	27	0	0	0	8	2	0	1	1	0	11	0	6	30	24	40	5	1	0	4	1	22	15	4	11	0	640	8	8	5	3	13	13	15	7	13	1	5	17	20	3	6	0	0	0	0	2	3	11	4	5	25	8
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptococcaceae_1._.g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	74	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	66	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	18	0	0	0	0	0	0	0	1	39	0	0	0	0	0	0	0	0	0	0	1	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptostreptococcaceae._.g__Clostridium_XI	41	0	0	0	0	0	0	3	1	1	2	0	11	0	1	2	0	0	0	0	0	19	0	0	0	0	0	1	0	0	2	2	0	0	0	0	2	2	12	8	0	3	6	0	10	2	0	0	0	0	0	0	0	0	3	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	5	0	1	0	0	0	1	2	0	1	8	0	1	10	0	0	10	0	1	0	2	0	0	1	0	0	11	0	3	0	35	4	0	0	0	5	3	0	1	5	0	3	0	4	0	1	22	1	7	0	11	0	8	1	0	15	1	0	5	0	4	6	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	5	1	0	3	0	7	2	1	0	3	7	3	3	21	6	0	5	0	0	0	1	0	2	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Peptostreptococcaceae._.g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	56	0	14	49	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria._.p__Firmicutes._.c__Clostridia._.o__Clostridiales._.f__Ruminococcaceae._.g__	0	0	10	149	0	62	37	99	64	5	2	0	11	10	1	0	1	0	80	0	17	0	27	0	0	40	0	114	1	16	24	13	1	0	2	2	4	93	2	1	97	6	0	55	58	45	5	3	18	0	0	0	0	0	102	7	0	0	106	0	5	4	0	5	0	1	0	7	2	15	6	2	10	102	0	0	0	0	3	3	2	4	10	1	24	34	9	0	0	16	0	2	50	0	42	13	2	30	80	6	5	3	69	20	13	19	43	11	153	58	0	63	20	3	162	1	35	3	0	1	94	24	0	14	39	18	1	0	0	33	98	269	111	51	9	0	80	218	115	197	0	111	110	69	8	248	26	52	129	135	151	23	3	75	185	499	26	3	55	0	5	0	102	90	16	2	26	20	0	4	3	8	27	132	5	0	4	159	122	21	0	7	69	21	23	24	212	87	105	22	39	4	0	0	0	0	0	20	39	45	0	15	0
